stock_date,Close,High,Low,Open,Volume
2016-01-26,36.43817901611328,36.719737732490096,36.09951523054801,36.50869561219931,30940000
2016-01-27,35.633235931396484,36.54246174401157,35.42814942470338,36.54246174401157,42428000
2016-01-28,37.158714294433594,37.30073252505043,36.27977427771683,36.65667609852154,62104000
2016-01-29,37.80674362182617,37.99345557342639,36.955115415583435,37.19148790452058,75808000
2016-02-01,38.27452087402344,38.61318469966122,37.80823536801029,38.29885105366396,111522000
2016-02-02,38.77804946899414,40.23996674636577,38.762652730624204,39.75083994912433,135846000
2016-02-03,37.21234130859375,39.3004364277709,36.56083283939253,39.044700590732276,131114000
2016-02-04,36.25147247314453,37.00676507544592,35.882519040087296,36.974486480476955,104922000
2016-02-05,34.94696807861328,36.087103297267916,34.76720813944007,36.026524106840924,109556000
2016-02-08,34.96683120727539,34.984709455989055,33.86691542897637,34.148474167671374,89410000
2016-02-09,34.81090545654297,35.80107781699309,34.18919399297734,34.410169755219066,84300000
2016-02-10,35.100406646728516,35.91330052924105,35.027908628245726,35.34571636123315,60314000
2016-02-11,35.076080322265625,35.37203942176196,34.32277672765416,34.57851260668745,65004000
2016-02-12,35.10239791870117,35.554775581526435,34.83871363706843,35.36657471407834,46538000
2016-02-16,35.63621520996094,35.896421591127094,35.26576909670817,35.6863682642383,43444000
2016-02-17,36.34780502319336,36.43669238582909,35.58506795175862,36.1010063928899,49154000
2016-02-18,35.629756927490234,36.54792373030287,35.53242863985796,36.44662502439739,47276000
2016-02-19,35.85818099975586,35.953524078248456,35.41175898946036,35.54980679579086,34918000
2016-02-22,36.20280456542969,36.49081901284543,35.92472374092737,36.22564583642321,37516000
2016-02-23,35.61882781982422,36.29466645347346,35.538385182059145,36.05631256507559,41332000
2016-02-24,35.798091888427734,35.81398492613889,34.86056178327501,35.287116518888595,37092000
2016-02-25,36.20628356933594,36.22564693632756,35.41722352300207,35.89890195761651,36146000
2016-02-26,35.99474334716797,36.55587185592188,35.849743506403016,36.42875026479949,42474000
2016-02-29,35.6153564453125,36.279772601353756,35.596485592887156,35.80306099930034,45068000
2016-03-01,36.85431671142578,36.862261337398564,35.68587325403755,35.817961658682755,60112000
2016-03-02,36.72073745727539,36.901490020087444,36.41137059971708,36.88907867245022,36292000
2016-03-03,36.32893753051758,36.79621565830736,36.23160923125361,36.72073602785831,40534000
2016-03-04,36.26090621948242,36.49826752612542,36.03247835408734,36.48833769172729,48516000
2016-03-07,35.3958740234375,36.11143971245883,35.015498056562954,36.00914460103983,61690000
2016-03-08,35.43212127685547,35.86513557924034,34.95888754375082,35.17688170761822,52530000
2016-03-09,36.022056579589844,36.063272406182364,35.388922533017386,35.51356261749824,39544000
2016-03-10,36.35774230957031,36.57474388104896,35.91678335661206,36.14024064717656,44616000
2016-03-11,36.98838806152344,36.989876968445806,36.582685550865385,36.744074726402076,35380000
2016-03-14,37.25505065917969,37.45467405792952,36.9283018852225,36.99335537405235,32824000
2016-03-15,37.27143096923828,37.3925969110623,36.887577174614194,37.0454884253542,29832000
2016-03-16,37.60860824584961,37.690047281949795,37.06932846567449,37.195953740310536,29306000
2016-03-17,37.66422653198242,38.004875552434186,37.608610365378055,37.623010709333315,44564000
2016-03-18,37.51177978515625,37.84597309963973,37.3335087485166,37.8206503154744,56222000
2016-03-21,37.84696578979492,37.905559766692214,37.30619331634567,37.437289099520186,28774000
2016-03-22,37.7421875,37.98799352788817,37.634433071967216,37.66224115514564,22096000
2016-03-23,37.6185417175293,38.00736238570762,37.54256578768765,37.90605988306297,24678000
2016-03-24,37.48347854614258,37.61854477206848,37.26796587435791,37.30272598271028,31116000
2016-03-28,37.40601348876953,37.65529366274966,37.34443789881696,37.54952064263733,21676000
2016-03-29,38.032188415527344,38.096249300259636,37.158218975858944,37.42586989097409,40062000
2016-03-30,38.15384292602539,38.599272271907495,38.116105014666125,38.14738720863193,40396000
2016-03-31,37.88371276855469,38.19059428449691,37.65280338958673,38.15384897175002,32554000
2016-04-01,38.21989059448242,38.23826135442455,37.50134345648604,37.59867552364902,31674000
2016-04-04,37.993953704833984,38.35744779120675,37.82859410935832,38.21194786534145,26924000
2016-04-05,37.668697357177734,37.882224795343646,37.52121222312474,37.64684868990954,24478000
2016-04-06,38.140438079833984,38.15782002446198,37.555968297434475,37.63244051895059,25312000
2016-04-07,37.74566650390625,38.2044998897123,37.61556331422773,38.00388388543035,25498000
2016-04-08,37.71338653564453,38.09376246735049,37.52965618252044,38.031194280657886,23434000
2016-04-11,37.61754608154297,38.09823189233652,37.607616247292036,38.010337136662486,31774000
2016-04-12,37.954227447509766,37.9840207410099,37.32109344066061,37.66174626089941,27388000
2016-04-13,38.33113098144531,38.52181337230454,37.967636872625924,38.25167714382834,35426000
2016-04-14,38.50394058227539,38.713493836950384,38.396182352185704,38.50245167518313,26992000
2016-04-15,38.73285675048828,38.779039385261385,38.48109130248075,38.50939947697005,31712000
2016-04-18,39.11422348022461,39.15742829913434,38.61417430071955,38.742288484887496,33540000
2016-04-19,38.5466423034668,39.27660830978052,38.24969060454801,39.25426333944048,43952000
2016-04-20,38.48059844970703,38.71597836546015,38.299349587669255,38.691148093480145,34262000
2016-04-21,38.73285675048828,38.816281001325336,38.313250196187234,38.5992794464005,77628000
2016-04-22,36.63582229614258,37.43779004222974,36.268357773600485,36.94071862727104,140798000
2016-04-25,36.856300354003906,36.98888505535072,36.50323618987336,36.515651324926324,49442000
2016-04-26,36.02006530761719,37.024137835958484,35.76929248524072,36.96604016205313,55864000
2016-04-27,35.82591247558594,36.10846006745774,35.2111491690539,36.0175874821638,66262000
2016-04-28,35.01152038574219,36.21323493915493,34.91915890747914,35.91677956058797,62590000
2016-04-29,35.151554107666016,35.36160361707545,34.94795652752671,34.9648421697798,58278000
2016-05-02,35.475826263427734,35.52548302075998,35.076083115766416,35.35217877818684,33476000
2016-05-03,35.17936325073242,35.424172867979635,35.12424339061094,35.38097183938899,38620000
2016-05-04,35.324859619140625,35.507597357232186,34.96136556347046,35.0964355522427,34172000
2016-05-05,35.49071502685547,35.63174064097573,35.229516070808096,35.505115369625486,29668000
2016-05-06,36.01062774658203,36.05085096143227,35.35365993639557,35.366075070149385,39952000
2016-05-09,36.20677947998047,36.46301164307532,35.927205954579826,36.08610982719656,38074000
2016-05-10,36.71577072143555,36.74655661908605,36.32993166477537,36.49628386511208,32634000
2016-05-11,36.27729415893555,36.78628439522787,36.145702060242016,36.77238035301547,29834000
2016-05-12,36.154144287109375,36.51664579086974,35.965447105814974,36.34929718741768,27094000
2016-05-13,35.993247985839844,36.31403350867982,35.927698204138956,36.08213533864681,25244000
2016-05-16,36.26487731933594,36.383061672586905,35.753405595460514,35.96792563502229,22538000
2016-05-17,35.76283645629883,36.54047390947607,35.65408943202218,36.30261631383921,33404000
2016-05-18,35.841796875,36.029997739494426,35.506110877767355,35.67891879370633,32536000
2016-05-19,35.520503997802734,35.77822880666881,35.27221650792597,35.6689817049524,30598000
2016-05-20,35.83831787109375,36.13576585039935,35.505613486456255,35.577618992553184,34798000
2016-05-23,35.61684799194336,35.927207426848,35.60145504291971,35.75241429637686,24816000
2016-05-24,36.400447845458984,36.45854552994514,35.7360277987189,35.74596142302426,37884000
2016-05-25,36.6522102355957,36.74109761085934,36.379096179019946,36.498273153006316,32216000
2016-05-26,36.5941047668457,36.801176467317816,36.398951897807535,36.54792213646432,27202000
2016-05-27,37.12395477294922,37.13934772178487,36.598078903866806,36.62290917378285,34802000
2016-05-31,37.1860237121582,37.415936687548225,37.02314564080785,37.18155320312877,42484000
2016-06-01,37.16666030883789,37.31116384494793,36.962070094454425,37.16715661116159,20788000
2016-06-02,36.95859146118164,37.1090543953541,36.59757892190697,37.04946402668738,33916000
2016-06-03,36.54096984863281,36.82054335161942,36.444137868216586,36.82054335161942,24608000
2016-06-06,36.25295639038086,36.672066610681476,36.16506542540229,36.672066610681476,29992000
2016-06-07,36.304107666015625,36.58318109974757,36.28970732226151,36.41236218388721,24314000
2016-06-08,36.89204788208008,36.935745211219135,36.536502256302995,36.72172149718033,32314000
2016-06-09,36.87168884277344,36.94170534663646,36.572751975866254,36.60105635876548,19180000
2016-06-10,36.408390045166016,36.72867931916578,36.27530903917141,36.545445258331405,29050000
2016-06-13,36.34333801269531,36.6968984626614,36.24104291170698,36.24104291170698,23354000
2016-06-14,36.41136932373047,36.547928240063385,36.07618338935061,36.215720119755865,26584000
2016-06-15,36.35873031616211,36.605028849269,36.31502919513047,36.49429282268609,23234000
2016-06-16,35.96445083618164,36.269347140088485,35.531932860595504,36.14867748905669,45002000
2016-06-17,34.9713020324707,35.822430186220004,34.815872272277524,35.822430186220004,82262000
2016-06-20,35.06465530395508,35.54831894273367,35.02890259560226,35.272223321888106,45654000
2016-06-21,35.20121383666992,35.523988390177145,34.99166061174895,35.25931151356034,30318000
2016-06-22,35.28017044067383,35.46588980488186,35.05224264667771,35.457945178971656,29058000
2016-06-23,35.498661041259766,35.499157343542514,34.772669304345065,35.284141009535006,42500000
2016-06-24,34.02531814575195,35.008538336206236,34.01091780380185,34.27211674497731,95436000
2016-06-27,33.82371139526367,33.93246220767772,33.40261597463976,33.8907500862815,58146000
2016-06-28,34.32624816894531,34.399742582899776,34.00794412351967,34.33171128276161,38246000
2016-06-29,34.521400451660156,34.735424182834166,34.396760383475396,34.475221607588786,43124000
2016-06-30,34.935546875,34.94746570804069,34.507003073538684,34.643561985474975,42250000
2016-07-01,35.26924514770508,35.38246268775997,34.94547798950837,35.013509289426906,30984000
2016-07-05,35.00307846069336,35.16347123448708,34.717053015608684,35.009037876631986,28440000
2016-07-06,35.205684661865234,35.40580435643648,34.71059849385048,34.75231061829161,28902000
2016-07-07,35.120765686035156,35.26526920632639,34.79352442787681,35.262291392710196,21174000
2016-07-08,35.64316177368164,35.64912118917486,35.16297230418393,35.28463454813432,29946000
2016-07-11,36.110939025878906,36.19684478380676,35.697291909326005,35.72460368921142,28822000
2016-07-12,36.3746223449707,36.52806311116953,36.12583849286883,36.345325353661465,26468000
2016-07-13,36.22415542602539,36.52408869306127,36.20131415597992,36.52408869306127,20436000
2016-07-14,36.537994384765625,36.55487623978666,36.27927692571465,36.44562911873943,21408000
2016-07-15,36.5295524597168,36.79621074813857,36.48038822573442,36.79621074813857,32342000
2016-07-18,37.402034759521484,37.498370445980626,36.57325159001874,36.64277179792048,38698000
2016-07-19,37.4124641418457,37.57037161995348,37.1681470245661,37.236674626869686,30436000
2016-07-20,37.594703674316406,37.77148578488891,37.44424073827879,37.44424073827879,22502000
2016-07-21,37.46212387084961,37.64784323505288,37.31861293643334,37.59073436954626,19062000
2016-07-22,37.703956604003906,37.71239753244856,37.37522259990028,37.60662830429868,20920000
2016-07-25,37.61655044555664,37.730764367356976,37.44523145713951,37.62449507003056,21466000
2016-07-26,37.62301254272461,37.70296268039801,37.37969180197333,37.61655682388864,23792000
2016-07-27,37.837528228759766,37.96067938619593,37.537598748640754,37.688557987525925,32172000
2016-07-28,38.02970504760742,38.18513480269285,37.694515359326125,38.178679084302914,73464000
2016-07-29,39.29597473144531,39.92165662067228,39.229432335427255,39.61229358083815,101810000
2016-08-01,39.77268600463867,40.09794208133214,38.98312964411938,39.06407238370094,60594000
2016-08-02,39.731964111328125,39.84121123041115,39.45437959308379,39.59342000334689,39928000
2016-08-03,39.6723747253418,39.70316441041706,39.37939725195184,39.55071625762471,29206000
2016-08-04,39.589447021484375,39.73593575907508,39.424087430897764,39.63860746887943,21520000
2016-08-05,40.07012939453125,40.08452973704501,39.617251693029125,39.731465617197046,36146000
2016-08-08,39.985713958740234,40.10340200284035,39.80992445171457,40.02394817651832,24426000
2016-08-09,40.097442626953125,40.387938576169375,39.92761253558913,39.94896489900688,32154000
2016-08-10,40.14759826660156,40.26627892302067,40.04828476575975,40.07609284908084,18370000
2016-08-11,40.13319778442383,40.415252823666556,40.023950660733746,40.24591902423348,25646000
2016-08-12,40.07609176635742,40.08304378699987,39.906757970916026,39.97876347736312,17946000
2016-08-15,40.02196502685547,40.29011602164023,39.926125643492185,40.084036911151,18596000
2016-08-16,39.785099029541016,39.93754717956596,39.577030926472595,39.89980547449008,21158000
2016-08-17,39.995147705078125,40.00557762997982,39.54226998517324,39.72600411810358,21322000
2016-08-18,39.862571716308594,40.12327443295411,39.80695554087145,39.99217862105687,17292000
2016-08-19,39.708621978759766,39.78708320057543,39.57107426658017,39.71557399913793,22416000
2016-08-22,39.57455062866211,39.69124607489759,39.44444744318153,39.652015461763106,17056000
2016-08-23,39.55667495727539,39.77566552016777,39.52688166304178,39.749842644596015,18350000
2016-08-24,39.408199310302734,39.64953483352342,39.26716989393737,39.570081000883675,25672000
2016-08-25,39.29398727416992,39.46381738708547,39.0918823551793,39.32874738048978,24054000
2016-08-26,39.38932418823242,39.696209468981145,39.20013073675495,39.35307518058821,24978000
2016-08-29,39.518436431884766,39.65251002990497,39.24531863592342,39.380884929346706,15474000
2016-08-30,39.324771881103516,39.62669035902709,39.203109630418886,39.37244341912129,23348000
2016-08-31,39.221981048583984,39.30739050329158,39.09038896200603,39.20956591448725,21428000
2016-09-01,39.2989501953125,39.37294091021342,39.04718854772872,39.327750882187914,26070000
2016-09-02,39.57058334350586,39.58200587554743,39.39131967895828,39.49113328730561,26998000
2016-09-06,40.12425994873047,40.26677447882536,39.49907059933368,39.64605563865344,39790000
2016-09-07,40.12277603149414,40.25237914089425,39.91073747944921,40.11979442878439,22906000
2016-09-08,39.867027282714844,40.14411926617034,39.776154720673205,39.98521541101682,23554000
2016-09-09,39.15394592285156,39.81290268444211,39.13259356126219,39.66492127143982,37752000
2016-09-12,39.667415618896484,39.73445053233452,38.90665989813819,38.957313045683485,37274000
2016-09-13,39.165870666503906,39.51694961300708,38.947872720495155,39.42855855135834,36180000
2016-09-14,39.25226974487305,39.543762084078004,39.10677362068762,39.10677362068762,25842000
2016-09-15,39.78708267211914,39.90725222604071,39.162885964624905,39.22992465615497,31144000
2016-09-16,39.62519836425781,39.67734041220656,39.409189426828036,39.67734041220656,42612000
2016-09-19,39.49708557128906,39.92414043837122,39.40621299945896,39.781125816758006,22990000
2016-09-20,39.71508026123047,39.8625653940785,39.6396006367415,39.72600648905892,20984000
2016-09-21,39.97578048706055,40.01948160712941,39.52886218372957,39.788572238505495,26970000
2016-09-22,40.518043518066406,40.67247688000489,40.108866902276546,40.22258074469697,35186000
2016-09-23,40.46888732910156,40.57018604769411,40.35815128879407,40.477824559902665,28234000
2016-09-26,39.85759353637695,40.22655068437087,39.7483464261923,40.21363924895995,29454000
2016-09-27,40.25883102416992,40.39588623300173,39.81687950020193,39.81687950020193,27346000
2016-09-28,40.225563049316406,40.23500037109196,39.86405793336989,39.92861133591247,29406000
2016-09-29,39.85709762573242,40.416737131239785,39.76870657452003,40.08502537949523,27000000
2016-09-30,39.927616119384766,40.12773582160041,39.80049453201315,39.90477484709939,33204000
2016-10-03,39.744876861572266,39.90179173630348,39.538797750774926,39.85263128880451,29784000
2016-10-04,39.86455154418945,40.04878199473808,39.70962187312062,39.97429497309959,25174000
2016-10-05,39.78708267211914,40.1480914247164,39.76125980003839,40.02394766410282,24276000
2016-10-06,39.87895202636719,40.07112710320335,39.751334136505655,39.92860877810877,21998000
2016-10-07,39.761260986328125,40.020971044547274,39.568093319358724,40.02047474226683,23262000
2016-10-10,40.429649353027344,40.589049514230645,39.83723494490833,39.921155488969134,29922000
2016-10-11,40.201229095458984,40.71220451913336,40.09198197174205,40.4296531775184,34432000
2016-10-12,40.31047439575195,40.44603690109299,40.15057792439992,40.319907927647854,18158000
2016-10-13,39.928611755371094,40.05176293355601,39.657482915562944,40.027432752472414,27380000
2016-10-14,39.954429626464844,40.2270511277498,39.84121208669359,40.095955339746034,22238000
2016-10-17,40.0656623840332,40.39588526330794,39.91619583247868,40.023453957315446,21128000
2016-10-18,40.793148040771484,41.15663833898216,40.3879418283442,40.43163916324333,45786000
2016-10-19,41.05881118774414,41.20580001155952,40.862169404370945,40.862169404370945,30002000
2016-10-20,40.80010223388672,41.13975867348115,40.74647127274879,41.09456864067151,27878000
2016-10-21,40.92076110839844,40.93218363737361,40.63523198112046,40.71915252484488,32316000
2016-10-24,41.50076675415039,41.61001388387271,41.168062341681434,41.2202043948916,28952000
2016-10-25,41.14372634887695,41.63781608590435,40.982337188746065,41.63781608590435,37814000
2016-10-26,40.82344055175781,41.10202150019633,40.53791137044877,41.07272071883279,35898000
2016-10-27,40.587562561035156,41.04589961076661,40.4514999650139,40.868624982682114,59470000
2016-10-28,40.69730758666992,41.66264965615888,40.57018221524051,41.2127535160124,87098000
2016-10-31,40.21760940551758,40.84975070290257,40.12326272888949,40.83981708100485,44854000
2016-11-01,39.99812698364258,40.41922621912431,39.6395997227287,40.26578167359592,47118000
2016-11-02,39.15097427368164,40.061692797664826,38.98114417012073,40.061692797664826,47014000
2016-11-03,38.841609954833984,39.22943424225597,38.66482781899251,38.956316412484156,43504000
2016-11-04,38.787479400634766,39.15395129063853,38.28593751422433,38.30083416029947,39412000
2016-11-07,39.826812744140625,39.97429408863921,39.37343869423307,39.47523749526773,39852000
2016-11-08,40.320899963378906,40.52250855484813,39.7071331709149,39.82681021302561,35382000
2016-11-09,40.00358963012695,40.30749332674245,39.33073254019096,39.816877678891515,61970000
2016-11-10,38.747257232666016,40.22555996730992,38.148387039679925,40.22258215344109,118192000
2016-11-11,38.323177337646484,38.59827652481508,38.014803169952344,38.57444265227878,71852000
2016-11-14,37.40302658081055,38.32467130135936,36.92482606320825,38.32367869677686,73766000
2016-11-15,38.49251174926758,38.74477348593073,37.99891829186489,38.01132963750292,58878000
2016-11-16,38.73186492919922,38.90665805993092,38.05404098315589,38.25713850038209,35968000
2016-11-17,39.03874588012695,39.17480848506208,38.725408635493544,38.85700073105006,30674000
2016-11-18,38.53273391723633,39.293485736224,38.50194802226967,39.0888993328159,36126000
2016-11-21,38.971214294433594,39.05811266107162,38.54912244179917,38.638506108542465,32616000
2016-11-22,38.981143951416016,39.41663975293739,38.918575763837715,39.17927843969757,27884000
2016-11-23,38.683197021484375,39.205594942185336,38.36787080500534,39.205594942185336,26260000
2016-11-25,38.74428176879883,38.87686647678144,38.64297926260535,38.86246613174081,12270000
2016-11-28,39.0203742980957,39.71309486603506,38.63850566813346,38.65092080281659,51508000
2016-11-29,39.20161819458008,39.549219190444205,38.99802061945486,39.148979848677776,31240000
2016-11-30,38.528263092041016,39.30441164070905,38.392700590852726,39.18473838914302,45582000
2016-12-01,37.9547233581543,38.66333698464957,37.40998042135335,38.66085547307261,57342000
2016-12-02,37.961177825927734,38.26111111150189,37.6900490165336,37.83405624316506,34376000
2016-12-05,38.644466400146484,38.732857464276734,38.08581941748865,38.23628236858088,33770000
2016-12-06,38.54316329956055,38.99504844813297,38.40114506723061,38.742290394776404,34682000
2016-12-07,39.302433013916016,39.32874840408296,38.41157408713589,38.73037825747245,40588000
2016-12-08,39.48615264892578,39.6763424765334,39.12564023651395,39.3759129404792,32250000
2016-12-09,40.19526672363281,40.220096991221645,39.629171477422965,39.691243357828135,38090000
2016-12-12,40.1182975769043,40.28961657034056,39.9509527901048,39.96535313274194,32572000
2016-12-13,40.48774719238281,40.932680272409264,40.31891349905341,40.341258466364614,42564000
2016-12-14,40.614383697509766,40.930702567936656,40.36063302016613,40.516559094809026,35994000
2016-12-15,40.50314712524414,40.868130107738374,40.32189449545643,40.58806028086958,35394000
2016-12-16,40.214630126953125,40.67942283895818,40.129216893724774,40.63522920996689,51978000
2016-12-19,40.346717834472656,40.53144454861131,39.94945632806048,40.1868213851972,25272000
2016-12-20,40.480796813964844,40.54485769351533,40.27223620013466,40.38992424569362,25438000
2016-12-21,40.33182907104492,40.50662219796291,39.979261214788224,40.50662219796291,29192000
2016-12-22,40.206687927246094,40.27571182567234,40.02543531467085,40.17788724247546,22632000
2016-12-23,40.11333465576172,40.270749624084985,39.979757352437005,40.123764581340396,15310000
2016-12-27,40.2191047668457,40.520526970751554,40.01402204111536,40.15703288000675,19520000
2016-12-28,39.95294189453125,40.38794139531055,39.847172674604614,40.38794139531055,24296000
2016-12-29,39.869022369384766,40.011536906548095,39.63364625845398,39.841710587519906,21148000
2016-12-30,39.35109329223633,39.88938049318949,39.21056018155266,39.88540628622591,34718000
2017-01-03,40.12376403808594,40.294086652648915,39.571572794947315,39.756792055649086,39180000
2017-01-04,40.11184310913086,40.392905527577895,39.93009797402981,40.21711601976733,30306000
2017-01-05,40.3725471496582,40.408299857458964,40.01997930599535,40.098436742240544,26810000
2017-01-06,40.97787094116211,41.164086582145956,40.297065466617894,40.470369671556966,40342000
2017-01-09,41.0756950378418,41.23708040934399,40.79959943866827,41.0354718233895,28178000
2017-01-10,41.01759719848633,41.18643469593019,40.875082665975484,41.070235551217955,23948000
2017-01-11,41.20877456665039,41.210759775619636,40.79214967134748,41.04788550310677,26508000
2017-01-12,41.19239044189453,41.23459886535292,40.76930602565791,41.135281584950654,26990000
2017-01-13,41.26240921020508,41.4466358613252,41.19189639981892,41.26538702392545,25804000
2017-01-17,41.089595794677734,41.2246619813448,40.87805360329659,41.21572475281412,28818000
2017-01-18,41.16706848144531,41.20629909573897,40.92175874938212,41.205802793423906,20554000
2017-01-19,40.9361572265625,41.36470478465452,40.9158012554388,41.16607399923772,21410000
2017-01-20,41.12486267089844,41.177997330530495,40.947584230387726,41.17054521819564,26124000
2017-01-23,41.932289123535156,41.98740898673662,41.151177506556365,41.29568103409985,49148000
2017-01-24,42.185543060302734,42.284360255841996,41.825523106397696,42.05891399371897,33768000
2017-01-25,42.62849044799805,42.645372304271284,42.19597244091147,42.3851697076146,33108000
2017-01-26,42.55549240112305,42.75511580559934,42.23470682286839,42.65828381161536,69866000
2017-01-27,41.96207809448242,43.053052716267715,41.80665214390252,42.65579497342904,75050000
2017-01-30,40.90934371948242,41.57475246421263,40.770299523871365,41.5663115370493,70338000
2017-01-31,40.72859191894531,40.87160654858105,40.39141700018398,40.69432811565448,40404000
2017-02-01,40.4827880859375,40.91778758574998,40.33431034795728,40.91778758574998,45020000
2017-02-02,40.632747650146484,40.94559235168704,40.32437724613208,40.47086597445226,33784000
2017-02-03,40.725608825683594,41.023553090709655,40.686874517917786,40.87458285248007,30562000
2017-02-06,40.79960250854492,40.83783672826764,40.43561213061393,40.764842404902836,27018000
2017-02-07,41.177494049072266,41.31107514132215,40.88253135817895,40.992274785366405,33332000
2017-02-08,41.20977020263672,41.426775532625584,40.97290520436103,41.2420487935951,26044000
2017-02-09,41.21870422363281,41.314047293682684,41.041925911958444,41.301632160544585,23884000
2017-02-10,41.456565856933594,41.57077598996142,41.241053237770586,41.36221539077142,28302000
2017-02-13,41.660667419433594,41.79871523986722,41.526093715343826,41.59809543956966,25914000
2017-02-14,41.71379470825195,41.81161929976121,41.50523408850118,41.7008832715197,27266000
2017-02-15,41.579219818115234,41.80019554580669,41.52459626398326,41.65320673645642,27144000
2017-02-16,41.820068359375,41.84588744695401,41.576247520149394,41.63782310788552,20102000
2017-02-17,42.03756332397461,42.05693047974495,41.70138102068094,41.777356948266714,29224000
2017-02-21,42.17263412475586,42.31813026410167,42.03756412267387,42.10907333083323,25206000
2017-02-22,42.27641677856445,42.39708264381707,42.04550739642059,42.109568279169615,24488000
2017-02-23,42.258541107177734,42.3389875479638,41.836453021352355,42.262515314410685,27734000
2017-02-24,42.10013198852539,42.12744377012329,41.85929276586222,42.09218736291701,26924000
2017-02-27,42.19249725341797,42.24215400488915,41.86177806039701,41.95811374944937,20206000
2017-02-28,41.957115173339844,42.15078293456587,41.78381096023858,42.077288521529155,27662000
2017-03-01,42.544071197509766,42.606143082076564,42.16021736008158,42.27740910845223,36374000
2017-03-02,42.20143508911133,42.53116168223281,42.1453226181728,42.522220663299926,25018000
2017-03-03,42.1631965637207,42.24960241808962,41.94619500601725,42.1562445427286,20100000
2017-03-06,42.07331466674805,42.156242612540275,41.770403570860985,42.05295490701999,20958000
2017-03-07,42.26598358154297,42.374238092276066,41.986413863949096,42.07281592077624,20774000
2017-03-08,42.3896369934082,42.553011386983464,42.270956329884356,42.36381411775927,20576000
